city,listing_type,total_listings,ttm_revenue_mean,ttm_revenue_median,ttm_revenue_sum,ttm_occupancy_mean,bedrooms_mean,amenity_count_mean
Belfast,Private room in guest suite,1,17195.0,17195.0,17195.0,0.559,1.0,23.0
Belfast,Private room in guesthouse,1,21096.0,21096.0,21096.0,0.825,1.0,22.0
Belfast,Private room in home,38,10641.921052631578,11939.0,404393.0,0.44026315789473686,0.2894736842105263,26.55263157894737
Belfast,Private room in house,1,17238.0,17238.0,17238.0,0.329,6.0,37.0
Belfast,Private room in rental unit,5,6167.2,5170.0,30836.0,0.2116,0.2,29.8
Belfast,Private room in townhouse,26,10689.807692307691,10300.0,277935.0,0.4258076923076923,0.15384615384615385,32.07692307692308
Belgrade,Entire apartment,1,37623.0,37623.0,37623.0,0.288,4.0,20.0
Belgrade,Entire condo,22,6872.454545454545,3786.5,151194.0,0.2706363636363636,1.3636363636363635,31.681818181818183
Belgrade,Entire home,7,8535.714285714286,5659.0,59750.0,0.25742857142857145,1.4285714285714286,31.714285714285715
Belgrade,Entire loft,8,7576.375,5716.0,60611.0,0.308125,1.375,27.875
Belgrade,Entire place,1,4208.0,4208.0,4208.0,0.208,1.0,36.0
Belgrade,Entire rental unit,227,7538.977973568282,6315.0,1711348.0,0.3170572687224669,1.224669603524229,28.52863436123348
Belgrade,Entire serviced apartment,2,10628.5,10628.5,21257.0,0.2685,1.5,29.0
Belgrade,Entire townhouse,1,5964.0,5964.0,5964.0,0.312,2.0,40.0
Belgrade,Houseboat,2,10626.5,10626.5,21253.0,0.2875,1.0,23.0
Belgrade,Private room in bed and breakfast,5,1613.4,1503.0,8067.0,0.0516,1.0,11.2
Belgrade,Private room in condo,3,1880.3333333333333,2043.0,5641.0,0.18000000000000002,0.3333333333333333,33.333333333333336
Belgrade,Private room in home,1,791.0,791.0,791.0,0.088,0.0,31.0
Belgrade,Private room in hostel,1,2457.0,2457.0,2457.0,0.112,1.0,25.0
Belgrade,Private room in houseboat,5,2586.8,2280.0,12934.0,0.086,0.6,17.4
Belgrade,Private room in rental unit,5,3115.8,2620.0,15579.0,0.2752,0.6,25.8
Belgrade,Private room in townhouse,1,1122.0,1122.0,1122.0,0.093,0.0,22.0
Belgrade,Private room in villa,2,725.0,725.0,1450.0,0.052,1.0,19.5
Belgrade,Room in aparthotel,1,990.0,990.0,990.0,0.027,1.0,46.0
Belgrade,Shared room in hostel,2,1292.5,1292.5,2585.0,0.1465,0.0,23.0
Belgrade,Shared room in rental unit,1,1325.0,1325.0,1325.0,0.175,0.0,22.0
Belgrade,Tiny home,1,1408.0,1408.0,1408.0,0.088,1.0,23.0
Benalmádena,Entire apartment,1,17153.0,17153.0,17153.0,0.288,1.0,38.0
Benalmádena,Entire bungalow,1,25805.0,25805.0,25805.0,0.422,2.0,33.0
Benalmádena,Entire chalet,1,37704.0,37704.0,37704.0,0.288,3.0,38.0
Benalmádena,Entire condo,64,18097.03125,16398.5,1158210.0,0.378875,1.25,42.625
Benalmádena,Entire condominium,1,14726.0,14726.0,14726.0,0.175,2.0,14.0
Benalmádena,Entire guest suite,2,12376.5,12376.5,24753.0,0.4395,1.5,61.5
Benalmádena,Entire guesthouse,2,7461.5,7461.5,14923.0,0.207,1.0,42.5
Benalmádena,Entire home,21,38627.42857142857,30717.0,811176.0,0.32804761904761903,3.6666666666666665,47.38095238095238
Benalmádena,Entire loft,5,26837.6,17647.0,134188.0,0.39239999999999997,1.6,54.2
Benalmádena,Entire place,1,24496.0,24496.0,24496.0,0.403,3.0,64.0
Benalmádena,Entire rental unit,170,18162.858823529412,14848.0,3087686.0,0.3895411764705882,1.4352941176470588,37.51176470588236
Benalmádena,Entire serviced apartment,1,20848.0,20848.0,20848.0,0.679,1.0,51.0
Benalmádena,Entire townhouse,7,23098.285714285714,22398.0,161688.0,0.2704285714285714,3.2857142857142856,43.285714285714285
Benalmádena,Entire villa,10,155893.2,148919.0,1558932.0,0.44559999999999994,5.3,48.7
Benalmádena,Private room in condo,5,5958.8,5400.0,29794.0,0.2718,0.0,35.8
Benalmádena,Private room in home,1,8405.0,8405.0,8405.0,0.622,0.0,35.0
Benalmádena,Private room in rental unit,1,2204.0,2204.0,2204.0,0.208,0.0,26.0
Benalmádena,Private room in townhouse,3,8564.0,6438.0,25692.0,0.32733333333333337,0.6666666666666666,34.666666666666664
Benalmádena,Private room in villa,1,1167.0,1167.0,1167.0,0.038,0.0,44.0
Benidorm,Entire bungalow,2,15327.0,15327.0,30654.0,0.2055,2.0,31.0
Benidorm,Entire condo,36,17632.11111111111,13290.0,634756.0,0.3159722222222222,2.1666666666666665,43.02777777777778
Benidorm,Entire condominium (condo),1,72773.0,72773.0,72773.0,0.573,3.0,46.0
Benidorm,Entire home,3,82651.66666666667,54135.0,247955.0,0.39266666666666666,3.6666666666666665,47.666666666666664
Benidorm,Entire loft,1,28533.0,28533.0,28533.0,0.66,0.0,45.0
Benidorm,Entire rental unit,235,21050.246808510637,16915.0,4946808.0,0.32065957446808513,1.8,33.53617021276596
Benidorm,Entire serviced apartment,5,22996.6,22416.0,114983.0,0.537,1.6,41.6
Benidorm,Entire townhouse,6,24783.0,19667.5,148698.0,0.30033333333333334,2.8333333333333335,34.833333333333336
Benidorm,Entire villa,4,67554.75,37842.0,270219.0,0.38175,4.5,34.5
Benidorm,Private room in condo,3,3263.6666666666665,3663.0,9791.0,0.11699999999999999,0.6666666666666666,31.666666666666668
Benidorm,Private room in rental unit,4,8367.75,8375.5,33471.0,0.44325,0.0,29.0
Bergamo,Entire apartment,1,8413.0,8413.0,8413.0,0.129,2.0,25.0
Bergamo,Entire condo,20,16467.8,13899.0,329356.0,0.32215,1.3,39.85
Bergamo,Entire home,4,17035.25,15326.5,68141.0,0.359,1.5,39.0
Bergamo,Entire loft,5,16396.4,19951.0,81982.0,0.3492,0.8,37.6
Bergamo,Entire rental unit,95,16221.421052631578,12990.0,1541035.0,0.34450526315789476,1.4105263157894736,32.89473684210526
Bergamo,Entire serviced apartment,1,12176.0,12176.0,12176.0,0.162,2.0,25.0
Bergamo,Entire vacation home,6,23159.166666666668,16366.5,138955.0,0.472,0.8333333333333334,44.5
Bergamo,Private room,1,5646.0,5646.0,5646.0,0.181,0.0,15.0
Bergamo,Private room in bed and breakfast,16,7985.75,6547.5,127772.0,0.2135,0.8125,18.5
Bergamo,Private room in condo,5,11760.4,15597.0,58802.0,0.5212,0.0,25.0
Bergamo,Private room in hostel,2,3798.5,3798.5,7597.0,0.10400000000000001,1.0,32.0
Bergamo,Private room in loft,1,9795.0,9795.0,9795.0,0.238,1.0,28.0
Bergamo,Private room in rental unit,19,6538.9473684210525,6195.0,124240.0,0.2552105263157895,1.0526315789473684,20.105263157894736
Bergamo,Private room in serviced apartment,2,13122.5,13122.5,26245.0,0.337,1.0,25.0
Bergamo,Private room in villa,1,369.0,369.0,369.0,0.027,2.0,21.0
Bergamo,Room in boutique hotel,8,4674.75,3929.5,37398.0,0.10200000000000001,1.125,17.25
Bergamo,Room in hotel,4,17103.0,14104.5,68412.0,0.30575,1.0,19.25
Bergamo,Room in serviced apartment,1,5493.0,5493.0,5493.0,0.058,1.0,27.0
Bergen,Barn,1,14804.0,14804.0,14804.0,0.236,3.0,50.0
Bergen,Entire apartment,3,12604.333333333334,10539.0,37813.0,0.21833333333333335,2.0,26.0
Bergen,Entire bungalow,1,24912.0,24912.0,24912.0,0.132,3.0,59.0
Bergen,Entire cabin,4,33902.25,12039.0,135609.0,0.2715,2.75,33.0
Bergen,Entire condo,39,16658.410256410258,15619.0,649678.0,0.307025641025641,1.7179487179487178,42.333333333333336
Bergen,Entire cottage,1,16820.0,16820.0,16820.0,0.252,1.0,51.0
Bergen,Entire guest suite,2,20917.5,20917.5,41835.0,0.6505000000000001,0.5,26.5
Bergen,Entire guesthouse,1,27068.0,27068.0,27068.0,0.433,1.0,27.0
Bergen,Entire home,38,22375.526315789473,20269.0,850270.0,0.3072894736842105,2.9210526315789473,43.73684210526316
Bergen,Entire loft,9,31783.555555555555,23560.0,286052.0,0.5276666666666666,1.4444444444444444,36.111111111111114
Bergen,Entire rental unit,149,22123.46308724832,19525.0,3296396.0,0.35613422818791945,1.6778523489932886,34.53691275167785
Bergen,Entire townhouse,8,11992.5,13495.5,95940.0,0.22337500000000002,2.75,40.75
Bergen,Entire villa,2,15868.0,15868.0,31736.0,0.21750000000000003,3.5,61.0
Bergen,Private room in bed and breakfast,1,18673.0,18673.0,18673.0,0.915,1.0,10.0
Bergen,Private room in cabin,2,9678.5,9678.5,19357.0,0.327,0.0,18.0
Bergen,Private room in condo,4,8692.25,7956.0,34769.0,0.38775,0.0,44.5
Bergen,Private room in home,15,8308.8,7664.0,124632.0,0.27253333333333335,0.4,33.4
Bergen,Private room in house,1,19462.0,19462.0,19462.0,0.282,0.0,28.0
Bergen,Private room in loft,1,14742.0,14742.0,14742.0,0.526,1.0,29.0
Bergen,Private room in rental unit,15,10067.6,11238.0,151014.0,0.42119999999999996,0.5333333333333333,34.46666666666667
Bergen,Private room in villa,2,13278.5,13278.5,26557.0,0.599,1.5,38.5
Bergen,Tiny home,1,13669.0,13669.0,13669.0,0.203,1.0,24.0
Berlin,Entire apartment,1,1261.0,1261.0,1261.0,0.189,1.0,25.0
Berlin,Entire condo,25,28635.32,23479.0,715883.0,0.41107999999999995,1.4,40.84
Berlin,Entire guest suite,2,34074.5,34074.5,68149.0,0.685,1.0,32.0
Berlin,Entire guesthouse,2,89391.0,89391.0,178782.0,0.7945,3.5,33.0
Berlin,Entire home,6,22156.166666666668,23843.5,132937.0,0.3411666666666667,2.3333333333333335,39.0
Berlin,Entire loft,19,32366.63157894737,30786.0,614966.0,0.40357894736842104,1.3157894736842106,39.68421052631579
Berlin,Entire place,2,44476.5,44476.5,88953.0,0.6575,2.0,41.0
Berlin,Entire rental unit,170,26799.829411764706,22962.0,4555971.0,0.4587705882352941,1.3529411764705883,33.794117647058826
Berlin,Entire townhouse,1,55671.0,55671.0,55671.0,0.318,3.0,51.0
Berlin,Houseboat,1,7454.0,7454.0,7454.0,0.099,1.0,48.0
Berlin,Private room,3,11326.0,3826.0,33978.0,0.39433333333333326,0.0,19.333333333333332
Berlin,Private room in apartment,2,4684.0,4684.0,9368.0,0.181,0.5,23.0
Berlin,Private room in condo,8,10885.875,10095.0,87087.0,0.353375,0.375,29.5
Berlin,Private room in condominium (condo),1,13013.0,13013.0,13013.0,0.318,0.0,27.0
Berlin,Private room in home,7,11584.42857142857,11968.0,81091.0,0.47500000000000003,0.0,32.857142857142854
Berlin,Private room in hostel,4,15951.0,15487.5,63804.0,0.35275,1.0,19.25
Berlin,Private room in loft,2,11459.0,11459.0,22918.0,0.26549999999999996,1.5,39.5
Berlin,Private room in rental unit,39,13080.820512820514,11039.0,510152.0,0.42430769230769233,0.20512820512820512,27.076923076923077
Berlin,Shared room in hostel,5,5400.2,4380.0,27001.0,0.18460000000000001,0.0,20.6
Beyoğlu,Entire condo,8,14988.75,9313.0,119910.0,0.273625,1.875,43.875
Beyoğlu,Entire home,6,25717.666666666668,22107.5,154306.0,0.41333333333333333,1.8333333333333333,39.166666666666664
Beyoğlu,Entire house,1,4193.0,4193.0,4193.0,0.063,5.0,36.0
Beyoğlu,Entire loft,8,18284.0,11669.5,146272.0,0.333,1.5,39.625
Beyoğlu,Entire rental unit,198,14197.89898989899,8928.5,2811184.0,0.31835353535353533,1.494949494949495,36.505050505050505
Beyoğlu,Entire serviced apartment,32,4085.96875,3353.5,130751.0,0.14703125,1.40625,37.78125
Beyoğlu,Entire townhouse,1,3525.0,3525.0,3525.0,0.03,8.0,30.0
Beyoğlu,Entire vacation home,1,6514.0,6514.0,6514.0,0.192,1.0,32.0
Beyoğlu,Private room in guesthouse,2,7993.0,7993.0,15986.0,0.3385,1.0,29.5
Beyoğlu,Private room in rental unit,9,1999.0,1036.0,17991.0,0.16755555555555557,0.4444444444444444,30.444444444444443
Beyoğlu,Private room in serviced apartment,1,3431.0,3431.0,3431.0,0.23,1.0,42.0
Beyoğlu,Private room in townhouse,4,4025.75,3484.5,16103.0,0.30125,0.25,14.5
Beyoğlu,Room in aparthotel,10,3733.6,2210.5,37336.0,0.1588,0.8,27.8
Beyoğlu,Room in boutique hotel,15,2426.0666666666666,2467.0,36391.0,0.1456,0.3333333333333333,22.866666666666667
Beyoğlu,Room in serviced apartment,3,2022.0,1657.0,6066.0,0.07666666666666667,1.0,27.0
Beyoğlu,Tiny home,1,1434.0,1434.0,1434.0,0.099,1.0,18.0
Beşiktaş,Casa particular,1,10504.0,10504.0,10504.0,0.107,3.0,48.0
Beşiktaş,Entire condo,7,12539.714285714286,5156.0,87778.0,0.32471428571428573,1.4285714285714286,39.142857142857146
Beşiktaş,Entire home,13,17328.46153846154,5274.0,225270.0,0.23976923076923076,2.0,35.53846153846154
Beşiktaş,Entire loft,4,28254.75,31162.5,113019.0,0.4515,1.5,41.75
Beşiktaş,Entire rental unit,162,15299.234567901234,11989.0,2478476.0,0.32040123456790126,1.4506172839506173,39.19135802469136
Beşiktaş,Entire serviced apartment,23,8158.608695652174,8118.0,187648.0,0.29195652173913045,1.0,37.30434782608695
Beşiktaş,Entire townhouse,3,11177.0,10015.0,33531.0,0.25666666666666665,2.3333333333333335,49.0
Beşiktaş,Entire villa,5,30613.0,6487.0,153065.0,0.257,2.2,51.2
Beşiktaş,Private room in bed and breakfast,1,8398.0,8398.0,8398.0,0.227,1.0,71.0
Beşiktaş,Private room in casa particular,1,2011.0,2011.0,2011.0,0.093,0.0,16.0
Beşiktaş,Private room in condo,1,3764.0,3764.0,3764.0,0.301,0.0,44.0
Beşiktaş,Private room in home,2,1193.5,1193.5,2387.0,0.1135,1.0,34.5
Beşiktaş,Private room in rental unit,11,2569.5454545454545,2856.0,28265.0,0.19354545454545455,0.2727272727272727,28.90909090909091
Beşiktaş,Room in aparthotel,18,6070.5,4716.0,109269.0,0.2435,1.1666666666666667,36.666666666666664
Beşiktaş,Room in boutique hotel,2,4262.0,4262.0,8524.0,0.151,1.0,34.0
Beşiktaş,Room in hotel,6,8984.0,3871.5,53904.0,0.10283333333333333,1.0,8.166666666666666
Biarritz,Entire chalet,1,75516.0,75516.0,75516.0,0.236,6.0,37.0
Biarritz,Entire condo,41,13892.024390243903,12709.0,569573.0,0.27317073170731704,0.8780487804878049,33.36585365853659
Biarritz,Entire guest suite,2,14628.5,14628.5,29257.0,0.4125,1.0,24.5
Biarritz,Entire guesthouse,1,30686.0,30686.0,30686.0,0.534,2.0,36.0
Biarritz,Entire home,25,25528.2,20146.0,638205.0,0.21844000000000002,3.6,38.96
Biarritz,Entire loft,5,39650.0,22075.0,198250.0,0.4016,2.2,35.8
Biarritz,Entire rental unit,183,19513.032786885247,15271.0,3570885.0,0.3236612021857923,1.2459016393442623,31.092896174863387
Biarritz,Entire residential home,1,26685.0,26685.0,26685.0,0.266,3.0,39.0
Biarritz,Entire townhouse,15,43073.4,29254.0,646101.0,0.32426666666666665,3.066666666666667,45.0
Biarritz,Entire villa,3,108718.66666666667,101751.0,326156.0,0.249,5.0,31.333333333333332
Biarritz,Private room in bed and breakfast,7,12842.142857142857,14668.0,89895.0,0.2382857142857143,0.14285714285714285,36.0
Biarritz,Private room in condo,2,8543.5,8543.5,17087.0,0.321,0.0,16.0
Biarritz,Private room in home,4,9074.0,7547.0,36296.0,0.31925000000000003,0.75,26.0
Biarritz,Private room in rental unit,5,10784.8,9814.0,53924.0,0.38739999999999997,0.2,29.2
Biarritz,Private room in townhouse,3,14218.666666666666,12570.0,42656.0,0.6336666666666666,0.0,26.0
Biarritz,Private room in villa,1,16838.0,16838.0,16838.0,0.581,1.0,34.0
Bilbao,Entire chalet,1,61531.0,61531.0,61531.0,0.279,5.0,67.0
Bilbao,Entire condo,1,19601.0,19601.0,19601.0,0.449,0.0,35.0
Bilbao,Entire guesthouse,1,33556.0,33556.0,33556.0,0.534,1.0,52.0
Bilbao,Entire home,3,18726.666666666668,7258.0,56180.0,0.084,3.3333333333333335,20.0
Bilbao,Entire loft,2,39501.5,39501.5,79003.0,0.6085,2.0,21.5
Bilbao,Entire rental unit,145,32510.875862068966,34027.0,4714077.0,0.44091034482758623,2.117241379310345,37.12413793103448
Bilbao,Entire serviced apartment,1,9259.0,9259.0,9259.0,0.148,1.0,22.0
Bilbao,Private room in bed and breakfast,2,2379.0,2379.0,4758.0,0.03,1.0,22.0
Bilbao,Private room in condo,3,8511.333333333334,10808.0,25534.0,0.43933333333333335,0.3333333333333333,20.333333333333332
Bilbao,Private room in guesthouse,3,14297.0,8430.0,42891.0,0.36866666666666664,0.6666666666666666,28.666666666666668
Bilbao,Private room in home,4,7286.25,7089.5,29145.0,0.25275000000000003,0.5,30.25
Bilbao,Private room in hostel,6,7949.333333333333,3274.0,47696.0,0.14333333333333334,1.0,19.333333333333332
Bilbao,Private room in rental unit,50,12147.08,9580.0,607354.0,0.40625999999999995,0.22,30.36
Bilbao,Private room in townhouse,2,10100.5,10100.5,20201.0,0.30150000000000005,0.5,41.0
Bilbao,Room in bed and breakfast,5,4889.2,2328.0,24446.0,0.1058,1.0,11.8
Bilbao,Shared room in bed and breakfast,1,14762.0,14762.0,14762.0,0.356,0.0,19.0
Bilbao,Shared room in hostel,2,2056.5,2056.5,4113.0,0.2355,0.0,16.0
Birmingham,Entire apartment,1,1943.0,1943.0,1943.0,0.055,1.0,38.0
Birmingham,Entire cabin,1,13988.0,13988.0,13988.0,0.359,2.0,55.0
Birmingham,Entire chalet,1,102120.0,102120.0,102120.0,0.334,9.0,30.0
Birmingham,Entire condo,29,17488.896551724138,15449.0,507178.0,0.3531034482758621,1.4137931034482758,38.41379310344828
Birmingham,Entire cottage,1,44545.0,44545.0,44545.0,0.482,2.0,48.0
Birmingham,Entire guest suite,2,12958.0,12958.0,25916.0,0.5529999999999999,0.5,23.5
Birmingham,Entire guesthouse,5,10936.0,11456.0,54680.0,0.321,1.0,45.2
Birmingham,Entire home,27,18113.037037037036,13580.0,489052.0,0.2638518518518519,3.3703703703703702,38.925925925925924
Birmingham,Entire place,1,11875.0,11875.0,11875.0,0.408,1.0,35.0
Birmingham,Entire rental unit,75,13546.4,11622.0,1015980.0,0.27452,1.4133333333333333,35.653333333333336
Birmingham,Entire serviced apartment,8,24584.5,20584.0,196676.0,0.299875,1.875,41.0
Birmingham,Entire townhouse,2,15423.5,15423.5,30847.0,0.119,3.5,28.5
Birmingham,Private room in bed and breakfast,1,2894.0,2894.0,2894.0,0.173,0.0,23.0
Birmingham,Private room in bungalow,3,4816.666666666667,2763.0,14450.0,0.36533333333333334,0.0,42.666666666666664
Birmingham,Private room in condo,5,10026.8,10979.0,50134.0,0.4526,0.0,33.2
Birmingham,Private room in guest suite,1,2329.0,2329.0,2329.0,0.137,0.0,19.0
Birmingham,Private room in guesthouse,6,12149.166666666666,12515.0,72895.0,0.4018333333333333,1.0,17.5
Birmingham,Private room in home,97,5331.268041237114,3844.0,517133.0,0.29677319587628864,0.07216494845360824,30.88659793814433
Birmingham,Private room in loft,2,4532.0,4532.0,9064.0,0.2135,1.0,35.0
Birmingham,Private room in rental unit,9,4664.222222222223,4545.0,41978.0,0.27644444444444444,0.0,32.77777777777778
Birmingham,Private room in tent,1,1506.0,1506.0,1506.0,0.129,1.0,52.0
Birmingham,Private room in townhouse,17,4106.35294117647,2704.0,69808.0,0.19388235294117648,0.17647058823529413,34.470588235294116
Birmingham,Room in hotel,2,5061.0,5061.0,10122.0,0.1285,1.0,11.0
Birmingham,Shared room in rental unit,1,2803.0,2803.0,2803.0,0.236,0.0,31.0
Biscarrosse,Entire bungalow,2,5425.0,5425.0,10850.0,0.133,2.5,33.0
Biscarrosse,Entire cabin,1,9005.0,9005.0,9005.0,0.332,1.0,35.0
Biscarrosse,Entire chalet,8,15090.75,14333.5,120726.0,0.325375,1.375,40.375
Biscarrosse,Entire condo,15,7501.533333333334,7609.0,112523.0,0.166,1.2666666666666666,36.53333333333333
Biscarrosse,Entire cottage,3,22658.333333333332,20235.0,67975.0,0.37366666666666665,2.0,45.0
Biscarrosse,Entire guesthouse,3,14830.333333333334,14914.0,44491.0,0.41100000000000003,1.0,33.0
Biscarrosse,Entire home,88,15999.227272727272,15037.0,1407932.0,0.23631818181818182,2.5568181818181817,41.57954545454545
Biscarrosse,Entire place,1,8452.0,8452.0,8452.0,0.123,3.0,13.0
Biscarrosse,Entire rental unit,44,9784.25,8209.5,430507.0,0.2287727272727273,1.1136363636363635,30.204545454545453
Biscarrosse,Entire serviced apartment,2,7874.0,7874.0,15748.0,0.0875,3.0,26.5
Biscarrosse,Entire townhouse,6,9099.666666666666,8713.5,54598.0,0.209,1.3333333333333333,22.5
Biscarrosse,Entire villa,19,23601.36842105263,20551.0,448426.0,0.22373684210526318,3.263157894736842,43.73684210526316
Biscarrosse,Private room in bed and breakfast,3,4214.666666666667,4124.0,12644.0,0.104,0.3333333333333333,23.666666666666668
Biscarrosse,Private room in guesthouse,4,4924.25,3821.0,19697.0,0.10275000000000001,1.0,14.5
Biscarrosse,Private room in home,1,2327.0,2327.0,2327.0,0.112,3.0,48.0
Biscarrosse,Shared room in nature lodge,1,4959.0,4959.0,4959.0,0.271,0.0,15.0
Blackpool,Barn,1,9413.0,9413.0,9413.0,0.145,1.0,57.0
Blackpool,Entire condo,14,20424.714285714286,15576.0,285946.0,0.3300714285714286,1.7142857142857142,23.285714285714285
Blackpool,Entire home,17,45309.64705882353,39897.0,770264.0,0.4258235294117647,4.352941176470588,40.35294117647059
Blackpool,Entire rental unit,109,16790.51376146789,14005.0,1830166.0,0.26006422018348624,1.5596330275229358,26.568807339449542
Blackpool,Entire serviced apartment,18,15291.222222222223,13381.5,275242.0,0.24466666666666667,1.4444444444444444,27.666666666666668
Blackpool,Private room in bed and breakfast,14,3260.0714285714284,2872.0,45641.0,0.09228571428571429,2.2857142857142856,16.642857142857142
Blackpool,Private room in guesthouse,11,6639.636363636364,2477.0,73036.0,0.21881818181818183,1.8181818181818181,12.545454545454545
Blackpool,Private room in home,7,6466.714285714285,6012.0,45267.0,0.4875714285714286,0.0,38.0
Blackpool,Private room in townhouse,4,5694.75,5972.5,22779.0,0.25325,0.0,20.75
Blackpool,Room in bed and breakfast,5,1574.0,1692.0,7870.0,0.037,1.0,25.0
Blackpool,Room in boutique hotel,5,11082.6,11258.0,55413.0,0.2734,1.2,33.0
Blackpool,Room in hotel,5,3083.0,2247.0,15415.0,0.1056,1.0,13.6
Blackpool,Tiny home,2,22986.5,22986.5,45973.0,0.497,0.5,56.5
Bodrum,Boat,2,16257.5,16257.5,32515.0,0.063,3.0,17.0
Bodrum,Entire bungalow,1,7652.0,7652.0,7652.0,0.329,1.0,67.0
Bodrum,Entire condo,15,5164.6,4057.0,77469.0,0.11233333333333334,1.4666666666666666,36.46666666666667
Bodrum,Entire cottage,3,4546.0,2415.0,13638.0,0.048666666666666664,1.6666666666666667,41.666666666666664
Bodrum,Entire guest suite,2,9863.5,9863.5,19727.0,0.1875,1.0,40.0
Bodrum,Entire guesthouse,2,8284.0,8284.0,16568.0,0.23149999999999998,1.0,35.0
Bodrum,Entire home,87,15220.655172413793,9675.0,1324197.0,0.15977011494252874,2.5172413793103448,44.98850574712644
Bodrum,Entire loft,1,2499.0,2499.0,2499.0,0.063,2.0,26.0
Bodrum,Entire place,1,10347.0,10347.0,10347.0,0.219,2.0,58.0
Bodrum,Entire rental unit,34,11354.529411764706,8554.5,386054.0,0.20826470588235296,1.7647058823529411,41.588235294117645
Bodrum,Entire serviced apartment,13,10962.153846153846,5284.0,142508.0,0.15376923076923077,0.8461538461538461,31.692307692307693
Bodrum,Entire townhouse,4,5530.75,3970.0,22123.0,0.109,2.25,39.75
Bodrum,Entire vacation home,1,19184.0,19184.0,19184.0,0.118,3.0,46.0
Bodrum,Entire villa,71,32438.295774647886,20013.0,2303119.0,0.17964788732394368,3.732394366197183,52.16901408450704
Bodrum,Private room,1,1448.0,1448.0,1448.0,0.068,0.0,18.0
Bodrum,Private room in bed and breakfast,10,7576.7,5006.0,75767.0,0.16140000000000002,1.3,36.4
Bodrum,Private room in home,2,2107.5,2107.5,4215.0,0.055999999999999994,5.0,31.5
Bodrum,Private room in nature lodge,1,1376.0,1376.0,1376.0,0.038,1.0,33.0
Bodrum,Private room in rental unit,1,5770.0,5770.0,5770.0,0.427,1.0,33.0
Bodrum,Private room in serviced apartment,1,3052.0,3052.0,3052.0,0.047,1.0,59.0
Bodrum,Room in aparthotel,9,3676.777777777778,3147.0,33091.0,0.067,1.3333333333333333,37.22222222222222
Bodrum,Room in bed and breakfast,1,5389.0,5389.0,5389.0,0.041,4.0,20.0
Bodrum,Room in boutique hotel,19,5267.263157894737,3892.0,100078.0,0.11252631578947368,1.105263157894737,27.526315789473685
Bodrum,Room in hotel,5,2803.8,2967.0,14019.0,0.1004,1.2,34.2
Bodrum,Tiny home,10,6812.2,3059.5,68122.0,0.1682,1.1,43.0
Bologna,Barn,1,8749.0,8749.0,8749.0,0.285,0.0,9.0
Bologna,Entire apartment,1,17832.0,17832.0,17832.0,0.304,2.0,27.0
Bologna,Entire bed and breakfast,1,32733.0,32733.0,32733.0,0.296,0.0,20.0
Bologna,Entire condo,48,25528.854166666668,23303.0,1225385.0,0.45458333333333334,1.4583333333333333,35.833333333333336
Bologna,Entire guest suite,1,23267.0,23267.0,23267.0,0.559,1.0,51.0
Bologna,Entire home,4,25440.0,26061.5,101760.0,0.30125,1.0,36.0
Bologna,Entire loft,7,29167.285714285714,31200.0,204171.0,0.5801428571428572,0.8571428571428571,33.857142857142854
Bologna,Entire place,2,11962.5,11962.5,23925.0,0.2275,0.0,23.0
Bologna,Entire rental unit,120,26072.55,23072.0,3128706.0,0.42610833333333337,1.3666666666666667,35.125
Bologna,Entire serviced apartment,5,35783.6,30391.0,178918.0,0.3566,2.0,44.8
Bologna,Entire townhouse,1,7381.0,7381.0,7381.0,0.175,1.0,32.0
Bologna,Entire vacation home,28,33057.42857142857,28571.5,925608.0,0.4883214285714286,1.5,37.0
Bologna,Private room,2,9509.5,9509.5,19019.0,0.2565,0.0,19.0
Bologna,Private room in bed and breakfast,32,16469.0625,15350.0,527010.0,0.38259375,0.09375,25.1875
Bologna,Private room in condo,14,7984.571428571428,3488.5,111784.0,0.21192857142857144,0.07142857142857142,28.285714285714285
Bologna,Private room in guest suite,1,8620.0,8620.0,8620.0,0.321,0.0,42.0
Bologna,Private room in home,3,15594.333333333334,17697.0,46783.0,0.514,0.6666666666666666,25.666666666666668
Bologna,Private room in loft,1,1550.0,1550.0,1550.0,0.06,1.0,25.0
Bologna,Private room in rental unit,17,9231.70588235294,9735.0,156939.0,0.3311176470588235,0.17647058823529413,27.352941176470587
Bologna,Private room in vacation home,4,11773.75,12294.0,47095.0,0.36875,0.75,29.5
Bologna,Private room in villa,3,13920.333333333334,9908.0,41761.0,0.2996666666666667,0.0,49.333333333333336
Bologna,Room in bed and breakfast,1,5709.0,5709.0,5709.0,0.115,0.0,15.0
Bologna,Room in boutique hotel,2,3219.5,3219.5,6439.0,0.028499999999999998,3.0,58.5
Bordeaux,Entire apartment,1,30152.0,30152.0,30152.0,0.633,1.0,19.0
Bordeaux,Entire condo,16,18898.6875,21655.0,302379.0,0.3910625,1.125,34.5
Bordeaux,Entire condominium,1,45838.0,45838.0,45838.0,0.619,1.0,53.0
Bordeaux,Entire guest suite,2,3183.5,3183.5,6367.0,0.1055,0.5,42.5
Bordeaux,Entire guesthouse,3,2523.0,1395.0,7569.0,0.08033333333333333,0.6666666666666666,32.0
Bordeaux,Entire home,35,28596.085714285713,14025.0,1000863.0,0.2661714285714286,3.085714285714286,38.97142857142857
